id,cd,baseprice,basenum,contprice,dealnum,trans-amount,orderdate,jsd
1035,1,3615,20,3615,20,72300,2016/4/28,中海油宁波江浙沪皖
1036,1,3615,100,3615,100,361500,2016/4/28,中海油宁波江浙沪皖
1037,1,3615,20,3615,20,72300,2016/4/28,中海油宁波江浙沪皖
1038,1,3615,600,3615,600,2169000,2016/4/28,中海油宁波江浙沪皖
1025,1,3615,20,3615,20,72300,2016/4/27,中海油宁波江浙沪皖
1026,1,3615,20,3615,20,72300,2016/4/27,中海油宁波江浙沪皖
1027,1,3615,20,3615,20,72300,2016/4/27,中海油宁波江浙沪皖
1028,1,3615,20,3615,20,72300,2016/4/27,中海油宁波江浙沪皖
1029,1,3615,200,3615,200,723000,2016/4/27,中海油宁波江浙沪皖
1030,1,3615,1000,3615,1000,3615000,2016/4/27,中海油宁波江浙沪皖
1031,1,3615,600,3615,600,2169000,2016/4/27,中海油宁波江浙沪皖
1032,3,3755,100,3755,100,375500,2016/4/27,珠三角地区
1033,3,3755,300,3755,300,1126500,2016/4/27,珠三角地区
1024,3,3755,2400,3755,2400,9012000,2016/4/26,珠三角地区
1018,1,3615,20,3615,20,72300,2016/4/26,中海油宁波江浙沪皖
1019,1,3615,20,3615,20,72300,2016/4/26,中海油宁波江浙沪皖
1020,1,3615,300,3615,300,1084500,2016/4/26,中海油宁波江浙沪皖
1021,1,3615,200,3615,200,723000,2016/4/26,中海油宁波江浙沪皖
1022,1,3615,700,3615,700,2530500,2016/4/26,中海油宁波江浙沪皖
1023,3,3755,100,3755,100,375500,2016/4/26,珠三角地区
1009,1,3615,700,3615,700,2530500,2016/4/25,中海油宁波江浙沪皖
1010,1,3615,600,3615,600,2169000,2016/4/25,中海油宁波江浙沪皖
1011,1,3615,100,3615,100,361500,2016/4/25,中海油宁波江浙沪皖
1012,1,3615,20,3615,20,72300,2016/4/25,中海油宁波江浙沪皖
1013,1,3615,400,3615,400,1446000,2016/4/25,中海油宁波江浙沪皖
1014,3,3755,100,3755,100,375500,2016/4/25,珠三角地区
1015,3,3755,400,3755,400,1502000,2016/4/25,珠三角地区
1016,3,3755,400,3755,400,1502000,2016/4/25,珠三角地区
1017,3,3755,500,3755,500,1877500,2016/4/25,珠三角地区
998,1,3615,200,3615,200,723000,2016/4/22,中海油宁波江浙沪皖
999,1,3615,300,3615,300,1084500,2016/4/22,中海油宁波江浙沪皖
1000,1,3615,100,3615,100,361500,2016/4/22,中海油宁波江浙沪皖
1001,1,3615,20,3615,20,72300,2016/4/22,中海油宁波江浙沪皖
1002,1,3615,600,3615,600,2169000,2016/4/22,中海油宁波江浙沪皖
1003,1,3615,500,3615,500,1807500,2016/4/22,中海油宁波江浙沪皖
1004,1,3615,1000,3615,1000,3615000,2016/4/22,中海油宁波江浙沪皖
1005,1,3615,2000,3615,2000,7230000,2016/4/22,中海油宁波江浙沪皖
1006,3,3755,300,3755,300,1126500,2016/4/22,珠三角地区
1007,3,3755,2000,3755,2000,7510000,2016/4/22,珠三角地区
1008,3,3755,200,3755,200,751000,2016/4/22,珠三角地区
993,1,3615,100,3615,100,361500,2016/4/21,中海油宁波江浙沪皖
994,1,3615,300,3615,300,1084500,2016/4/21,中海油宁波江浙沪皖
995,1,3615,700,3615,700,2530500,2016/4/21,中海油宁波江浙沪皖
996,1,3615,400,3615,400,1446000,2016/4/21,中海油宁波江浙沪皖
997,3,3755,500,3755,500,1877500,2016/4/21,珠三角地区
987,1,3615,300,3615,300,1084500,2016/4/20,中海油宁波江浙沪皖
988,1,3615,800,3615,800,2892000,2016/4/20,中海油宁波江浙沪皖
989,1,3615,700,3615,700,2530500,2016/4/20,中海油宁波江浙沪皖
990,1,3615,100,3615,100,361500,2016/4/20,中海油宁波江浙沪皖
991,3,3755,1200,3755,1200,4506000,2016/4/20,珠三角地区
992,3,3755,20,3755,20,75100,2016/4/20,珠三角地区
980,1,3615,300,3615,300,1084500,2016/4/19,中海油宁波江浙沪皖
981,1,3615,100,3615,100,361500,2016/4/19,中海油宁波江浙沪皖
982,1,3615,300,3615,300,1084500,2016/4/19,中海油宁波江浙沪皖
983,1,3615,600,3615,600,2169000,2016/4/19,中海油宁波江浙沪皖
984,1,3615,500,3615,500,1807500,2016/4/19,中海油宁波江浙沪皖
985,3,3755,1000,3755,1000,3755000,2016/4/19,珠三角地区
986,3,3755,500,3755,500,1877500,2016/4/19,珠三角地区
977,1,3620,300,3620,300,1086000,2016/4/18,中海油宁波江浙沪皖
978,1,3620,600,3620,600,2172000,2016/4/18,中海油宁波江浙沪皖
979,1,3620,400,3620,400,1448000,2016/4/18,中海油宁波江浙沪皖
967,1,3620,100,3620,100,362000,2016/4/15,中海油宁波江浙沪皖
968,1,3620,600,3620,600,2172000,2016/4/15,中海油宁波江浙沪皖
969,1,3620,100,3620,100,362000,2016/4/15,中海油宁波江浙沪皖
970,1,3620,400,3620,400,1448000,2016/4/15,中海油宁波江浙沪皖
971,1,3620,1000,3620,1000,3620000,2016/4/15,中海油宁波江浙沪皖
972,1,3620,400,3620,400,1448000,2016/4/15,中海油宁波江浙沪皖
973,1,3620,1000,3620,1000,3620000,2016/4/15,中海油宁波江浙沪皖
974,1,3620,200,3620,200,724000,2016/4/15,中海油宁波江浙沪皖
975,3,3755,1600,3755,1600,6008000,2016/4/15,珠三角地区
976,3,3755,500,3755,500,1877500,2016/4/15,珠三角地区
963,1,3620,200,3620,200,724000,2016/4/14,中海油宁波江浙沪皖
964,1,3620,600,3620,600,2172000,2016/4/14,中海油宁波江浙沪皖
965,1,3620,20,3620,20,72400,2016/4/14,中海油宁波江浙沪皖
966,1,3620,400,3620,400,1448000,2016/4/14,中海油宁波江浙沪皖
958,1,3620,300,3620,300,1086000,2016/4/13,中海油宁波江浙沪皖
959,1,3620,600,3620,600,2172000,2016/4/13,中海油宁波江浙沪皖
960,1,3620,400,3620,400,1448000,2016/4/13,中海油宁波江浙沪皖
961,3,3805,500,3805,500,1902500,2016/4/13,珠三角地区
962,3,3805,1600,3805,1600,6088000,2016/4/13,珠三角地区
955,1,3620,100,3620,100,362000,2016/4/12,中海油宁波江浙沪皖
956,1,3620,600,3620,600,2172000,2016/4/12,中海油宁波江浙沪皖
957,1,3620,700,3620,700,2534000,2016/4/12,中海油宁波江浙沪皖
949,1,3620,700,3620,700,2534000,2016/4/11,中海油宁波江浙沪皖
950,1,3620,20,3620,20,72400,2016/4/11,中海油宁波江浙沪皖
951,1,3620,200,3620,200,724000,2016/4/11,中海油宁波江浙沪皖
952,1,3620,100,3620,100,362000,2016/4/11,中海油宁波江浙沪皖
953,1,3620,600,3620,600,2172000,2016/4/11,中海油宁波江浙沪皖
954,3,3805,300,3805,300,1141500,2016/4/11,珠三角地区
942,1,3620,100,3620,100,362000,2016/4/8,中海油宁波江浙沪皖
943,1,3620,200,3620,200,724000,2016/4/8,中海油宁波江浙沪皖
944,1,3620,700,3620,700,2534000,2016/4/8,中海油宁波江浙沪皖
945,1,3620,200,3620,200,724000,2016/4/8,中海油宁波江浙沪皖
946,1,3620,200,3620,200,724000,2016/4/8,中海油宁波江浙沪皖
947,1,3620,400,3620,400,1448000,2016/4/8,中海油宁波江浙沪皖
948,1,3620,2000,3620,2000,7240000,2016/4/8,中海油宁波江浙沪皖
935,1,3620,300,3620,300,1086000,2016/4/7,中海油宁波江浙沪皖
936,1,3620,100,3620,100,362000,2016/4/7,中海油宁波江浙沪皖
937,1,3620,600,3620,600,2172000,2016/4/7,中海油宁波江浙沪皖
938,1,3620,700,3620,700,2534000,2016/4/7,中海油宁波江浙沪皖
939,3,3805,2000,3805,2000,7610000,2016/4/7,珠三角地区
940,3,3805,2000,3805,2000,7610000,2016/4/7,珠三角地区
941,3,3805,1000,3805,1000,3805000,2016/4/7,珠三角地区
927,1,3395,1000,3395,1000,3395000,2016/4/6,中海油福建
928,1,3620,100,3620,100,362000,2016/4/6,中海油宁波江浙沪皖
929,1,3620,200,3620,200,724000,2016/4/6,中海油宁波江浙沪皖
930,1,3620,700,3620,700,2534000,2016/4/6,中海油宁波江浙沪皖
931,1,3620,300,3620,300,1086000,2016/4/6,中海油宁波江浙沪皖
932,1,3620,300,3620,300,1086000,2016/4/6,中海油宁波江浙沪皖
933,3,3805,500,3805,500,1902500,2016/4/6,珠三角地区
934,3,3805,1500,3805,1500,5707500,2016/4/6,珠三角地区
919,1,3395,220,3395,220,746900,2016/4/5,中海油福建
920,1,3620,100,3620,100,362000,2016/4/5,中海油宁波江浙沪皖
921,1,3620,300,3620,300,1086000,2016/4/5,中海油宁波江浙沪皖
922,1,3620,100,3620,100,362000,2016/4/5,中海油宁波江浙沪皖
923,1,3620,100,3620,100,362000,2016/4/5,中海油宁波江浙沪皖
924,1,3620,800,3620,800,2896000,2016/4/5,中海油宁波江浙沪皖
925,3,3805,2000,3805,2000,7610000,2016/4/5,珠三角地区
926,3,3805,500,3805,500,1902500,2016/4/5,珠三角地区
909,1,3395,1000,3395,1000,3395000,2016/4/1,中海油福建
910,1,3620,500,3620,500,1810000,2016/4/1,中海油宁波江浙沪皖
911,1,3620,100,3620,100,362000,2016/4/1,中海油宁波江浙沪皖
912,1,3620,200,3620,200,724000,2016/4/1,中海油宁波江浙沪皖
913,1,3620,1000,3620,1000,3620000,2016/4/1,中海油宁波江浙沪皖
914,3,3805,300,3805,300,1141500,2016/4/1,珠三角地区
915,3,3805,500,3805,500,1902500,2016/4/1,珠三角地区
916,3,3805,3000,3805,3000,11415000,2016/4/1,珠三角地区
917,1,3620,300,3620,300,1086000,2016/4/1,中海油宁波江浙沪皖
918,1,3620,2000,3620,2000,7240000,2016/4/1,中海油宁波江浙沪皖
899,1,3790,800,3790,800,3032000,2016/3/31,中海油宁波江浙沪皖
900,1,3545,20,3545,20,70900,2016/3/31,中海油福建
901,1,3620,1000,3620,1000,3620000,2016/3/31,中海油宁波江浙沪皖
902,1,3620,200,3620,200,724000,2016/3/31,中海油宁波江浙沪皖
903,1,3620,200,3620,200,724000,2016/3/31,中海油宁波江浙沪皖
904,1,3620,500,3620,500,1810000,2016/3/31,中海油宁波江浙沪皖
905,1,3620,2000,3620,2000,7240000,2016/3/31,中海油宁波江浙沪皖
906,1,3620,100,3620,100,362000,2016/3/31,中海油宁波江浙沪皖
907,3,3805,300,3805,300,1141500,2016/3/31,珠三角地区
908,3,3805,200,3805,200,761000,2016/3/31,珠三角地区
896,1,3785,20,3785,20,75700,2016/3/30,中海油宁波江浙沪皖
897,1,3785,20,3785,20,75700,2016/3/30,中海油宁波江浙沪皖
898,1,3785,20,3785,20,75700,2016/3/30,中海油宁波江浙沪皖
890,1,3785,20,3785,20,75700,2016/3/29,中海油宁波江浙沪皖
891,1,3785,20,3785,20,75700,2016/3/29,中海油宁波江浙沪皖
892,1,3785,20,3785,20,75700,2016/3/29,中海油宁波江浙沪皖
893,1,3785,20,3785,20,75700,2016/3/29,中海油宁波江浙沪皖
894,1,3785,20,3785,20,75700,2016/3/29,中海油宁波江浙沪皖
895,3,3805,300,3805,300,1141500,2016/3/29,珠三角地区
881,1,3545,80,3545,80,283600,2016/3/28,中海油福建
882,1,3545,20,3545,20,70900,2016/3/28,中海油福建
883,1,3785,500,3785,500,1892500,2016/3/28,中海油宁波江浙沪皖
884,1,3785,600,3785,600,2271000,2016/3/28,中海油宁波江浙沪皖
885,1,3785,20,3785,20,75700,2016/3/28,中海油宁波江浙沪皖
886,1,3785,20,3785,20,75700,2016/3/28,中海油宁波江浙沪皖
887,1,3785,100,3785,100,378500,2016/3/28,中海油宁波江浙沪皖
888,3,3805,260,3805,260,989300,2016/3/28,珠三角地区
889,3,3805,500,3805,500,1902500,2016/3/28,珠三角地区
874,1,3545,440,3545,440,1559800,2016/3/25,中海油福建
875,1,3785,20,3785,20,75700,2016/3/25,中海油宁波江浙沪皖
876,1,3785,700,3785,700,2649500,2016/3/25,中海油宁波江浙沪皖
877,1,3785,200,3785,200,757000,2016/3/25,中海油宁波江浙沪皖
878,1,3785,800,3785,800,3028000,2016/3/25,中海油宁波江浙沪皖
879,3,3805,2100,3805,2100,7990500,2016/3/25,珠三角地区
880,3,3805,400,3805,400,1522000,2016/3/25,珠三角地区
866,1,3545,160,3545,160,567200,2016/3/24,中海油福建
867,1,3785,800,3785,800,3028000,2016/3/24,中海油宁波江浙沪皖
868,1,3785,100,3785,100,378500,2016/3/24,中海油宁波江浙沪皖
869,1,3785,700,3785,700,2649500,2016/3/24,中海油宁波江浙沪皖
870,1,3785,100,3785,100,378500,2016/3/24,中海油宁波江浙沪皖
871,3,3805,200,3805,200,761000,2016/3/24,珠三角地区
872,3,3805,600,3805,600,2283000,2016/3/24,珠三角地区
873,3,3805,300,3805,300,1141500,2016/3/24,珠三角地区
860,1,3545,140,3545,140,496300,2016/3/23,中海油福建
861,1,3790,100,3790,100,379000,2016/3/23,中海油宁波江浙沪皖
862,1,3790,100,3790,100,379000,2016/3/23,中海油宁波江浙沪皖
863,1,3790,300,3790,300,1137000,2016/3/23,中海油宁波江浙沪皖
864,3,3805,240,3805,240,913200,2016/3/23,珠三角地区
865,1,3790,700,3790,700,2653000,2016/3/23,中海油宁波江浙沪皖
848,1,3495,500,3495,500,1747500,2016/3/22,中海油福建
849,1,3500,500,3500,500,1750000,2016/3/22,中海油福建
850,1,3545,140,3545,140,496300,2016/3/22,中海油福建
851,1,3790,100,3790,100,379000,2016/3/22,中海油宁波江浙沪皖
852,1,3790,400,3790,400,1516000,2016/3/22,中海油宁波江浙沪皖
853,1,3790,20,3790,20,75800,2016/3/22,中海油宁波江浙沪皖
854,1,3790,20,3790,20,75800,2016/3/22,中海油宁波江浙沪皖
855,1,3790,20,3790,20,75800,2016/3/22,中海油宁波江浙沪皖
856,1,3790,100,3790,100,379000,2016/3/22,中海油宁波江浙沪皖
857,1,3790,800,3790,800,3032000,2016/3/22,中海油宁波江浙沪皖
858,3,3805,200,3805,200,761000,2016/3/22,珠三角地区
859,3,3805,800,3805,800,3044000,2016/3/22,珠三角地区
837,1,3545,140,3545,140,496300,2016/3/21,中海油福建
838,1,3790,100,3790,100,379000,2016/3/21,中海油宁波江浙沪皖
839,1,3790,400,3790,400,1516000,2016/3/21,中海油宁波江浙沪皖
840,1,3790,20,3790,20,75800,2016/3/21,中海油宁波江浙沪皖
841,1,3790,20,3790,20,75800,2016/3/21,中海油宁波江浙沪皖
842,1,3790,20,3790,20,75800,2016/3/21,中海油宁波江浙沪皖
843,1,3790,20,3790,20,75800,2016/3/21,中海油宁波江浙沪皖
844,1,3790,20,3790,20,75800,2016/3/21,中海油宁波江浙沪皖
845,3,3805,660,3805,660,2511300,2016/3/21,珠三角地区
846,3,3805,200,3805,200,761000,2016/3/21,珠三角地区
847,3,3805,2000,3805,2000,7610000,2016/3/21,珠三角地区
828,1,3545,80,3545,80,283600,2016/3/18,中海油福建
829,1,3790,700,3790,700,2653000,2016/3/18,中海油宁波江浙沪皖
830,1,3790,400,3790,400,1516000,2016/3/18,中海油宁波江浙沪皖
831,1,3790,20,3790,20,75800,2016/3/18,中海油宁波江浙沪皖
832,3,3805,600,3805,600,2283000,2016/3/18,珠三角地区
833,3,3805,1200,3805,1200,4566000,2016/3/18,珠三角地区
834,3,3805,1200,3805,1200,4566000,2016/3/18,珠三角地区
835,3,3805,400,3805,400,1522000,2016/3/18,珠三角地区
836,3,3805,900,3805,900,3424500,2016/3/18,珠三角地区
821,1,3545,100,3545,100,354500,2016/3/17,中海油福建
822,1,3790,300,3790,300,1137000,2016/3/17,中海油宁波江浙沪皖
823,1,3790,100,3790,100,379000,2016/3/17,中海油宁波江浙沪皖
824,1,3790,500,3790,500,1895000,2016/3/17,中海油宁波江浙沪皖
825,1,3790,20,3790,20,75800,2016/3/17,中海油宁波江浙沪皖
826,1,3790,100,3790,100,379000,2016/3/17,中海油宁波江浙沪皖
827,3,3805,1000,3805,1000,3805000,2016/3/17,珠三角地区
812,1,3790,100,3790,100,379000,2016/3/16,中海油宁波江浙沪皖
813,1,3790,200,3790,200,758000,2016/3/16,中海油宁波江浙沪皖
814,1,3790,200,3790,200,758000,2016/3/16,中海油宁波江浙沪皖
815,1,3790,20,3790,20,75800,2016/3/16,3790元/吨
816,1,3790,20,3790,20,75800,2016/3/16,中海油宁波江浙沪皖
817,1,3790,100,3790,100,379000,2016/3/16,中海油宁波江浙沪皖
818,1,3790,400,3790,400,1516000,2016/3/16,中海油宁波江浙沪皖
819,3,3805,600,3805,600,2283000,2016/3/16,珠三角地区
820,3,3805,220,3805,220,837100,2016/3/16,珠三角地区
807,1,3790,20,3790,20,75800,2016/3/15,中海油宁波江浙沪皖
808,1,3790,200,3790,200,758000,2016/3/15,中海油宁波江浙沪皖
809,1,3790,400,3790,400,1516000,2016/3/15,中海油宁波江浙沪皖
810,3,3805,700,3805,700,2663500,2016/3/15,珠三角地区
811,3,3805,220,3805,220,837100,2016/3/15,珠三角地区
803,1,3790,200,3790,200,758000,2016/3/14,中海油宁波江浙沪皖
804,1,3790,400,3790,400,1516000,2016/3/14,中海油宁波江浙沪皖
805,3,3805,140,3805,140,532700,2016/3/14,珠三角地区
806,3,3805,600,3805,600,2283000,2016/3/14,珠三角地区
796,1,3790,20,3790,20,75800,2016/3/11,中海油宁波江浙沪皖
797,1,3790,400,3790,400,1516000,2016/3/11,中海油宁波江浙沪皖
798,1,3790,20,3790,20,75800,2016/3/11,中海油宁波江浙沪皖
799,1,3790,100,3790,100,379000,2016/3/11,中海油宁波江浙沪皖
800,1,3790,20,3790,20,75800,2016/3/11,中海油宁波江浙沪皖
801,3,3805,600,3805,600,2283000,2016/3/11,珠三角地区
802,3,3805,220,3805,220,837100,2016/3/11,珠三角地区
792,1,3790,200,3790,200,758000,2016/3/10,中海油宁波江浙沪皖
793,1,3790,400,3790,400,1516000,2016/3/10,中海油宁波江浙沪皖
794,3,3805,200,3805,200,761000,2016/3/10,珠三角地区
795,3,3805,700,3805,700,2663500,2016/3/10,珠三角地区
789,1,3790,200,3790,200,758000,2016/3/9,中海油宁波江浙沪皖
790,1,3790,300,3790,300,1137000,2016/3/9,中海油宁波江浙沪皖
791,3,3805,800,3805,800,3044000,2016/3/9,珠三角地区
786,1,3790,200,3790,200,758000,2016/3/8,中海油宁波江浙沪皖
787,1,3790,300,3790,300,1137000,2016/3/8,中海油宁波江浙沪皖
788,3,3805,500,3805,500,1902500,2016/3/8,珠三角地区
779,1,3790,300,3790,300,1137000,2016/3/7,中海油宁波江浙沪皖
780,1,3790,500,3790,500,1895000,2016/3/7,中海油宁波江浙沪皖
781,1,3790,100,3790,100,379000,2016/3/7,中海油宁波江浙沪皖
782,3,3805,200,3805,200,761000,2016/3/7,珠三角地区
783,3,3805,300,3805,300,1141500,2016/3/7,珠三角地区
784,3,3805,160,3805,160,608800,2016/3/7,珠三角地区
785,3,3805,100,3805,100,380500,2016/3/7,珠三角地区
770,1,3790,100,3790,100,379000,2016/3/4,中海油宁波江浙沪皖
771,1,3790,300,3790,300,1137000,2016/3/4,中海油宁波江浙沪皖
772,1,3790,500,3790,500,1895000,2016/3/4,中海油宁波江浙沪皖
773,3,3805,1000,3805,1000,3805000,2016/3/4,珠三角地区
774,3,3805,500,3805,500,1902500,2016/3/4,珠三角地区
775,3,3805,1500,3805,1500,5707500,2016/3/4,珠三角地区
776,3,3805,400,3805,400,1522000,2016/3/4,珠三角地区
777,3,3805,900,3805,900,3424500,2016/3/4,珠三角地区
778,3,3805,1200,3805,1200,4566000,2016/3/4,珠三角地区
768,1,3790,300,3790,300,1137000,2016/3/3,中海油宁波江浙沪皖
769,1,3790,500,3790,500,1895000,2016/3/3,中海油宁波江浙沪皖
767,1,3790,20,3790,20,75800,2016/3/3,中海油宁波江浙沪皖
764,1,3790,100,3790,100,379000,2016/3/2,中海油宁波江浙沪皖
765,1,3790,200,3790,200,758000,2016/3/2,中海油宁波江浙沪皖
766,1,3790,400,3790,400,1516000,2016/3/2,中海油宁波江浙沪皖
762,1,3790,100,3790,100,379000,2016/3/1,中海油宁波江浙沪皖
763,1,3790,300,3790,300,1137000,2016/3/1,中海油宁波江浙沪皖
760,1,3790,100,3790,100,379000,2016/2/29,中海油宁波江浙沪皖
761,1,3790,300,3790,300,1137000,2016/2/29,中海油宁波江浙沪皖
758,1,3990,100,3990,100,399000,2016/2/26,中海油宁波江浙沪皖
759,1,3990,300,3990,300,1197000,2016/2/26,中海油宁波江浙沪皖
756,1,3990,100,3990,100,399000,2016/2/25,中海油宁波江浙沪皖
757,1,3990,300,3990,300,1197000,2016/2/25,中海油宁波江浙沪皖
754,1,3990,100,3990,100,399000,2016/2/24,中海油宁波江浙沪皖
755,1,3990,300,3990,300,1197000,2016/2/24,中海油宁波江浙沪皖
752,1,3990,100,3990,100,399000,2016/2/23,中海油宁波江浙沪皖
753,1,3990,300,3990,300,1197000,2016/2/23,中海油宁波江浙沪皖
750,1,3990,100,3990,100,399000,2016/2/22,中海油宁波江浙沪皖
751,1,3990,300,3990,300,1197000,2016/2/22,中海油宁波江浙沪皖
748,1,3990,100,3990,100,399000,2016/2/19,中海油宁波江浙沪皖
749,1,3990,300,3990,300,1197000,2016/2/19,中海油宁波江浙沪皖
746,1,3990,100,3990,100,399000,2016/2/18,中海油宁波江浙沪皖
747,1,3990,300,3990,300,1197000,2016/2/18,中海油宁波江浙沪皖
743,1,3990,20,3990,20,79800,2016/2/17,中海油宁波江浙沪皖
744,1,3990,20,3990,20,79800,2016/2/17,中海油宁波江浙沪皖
745,1,3990,300,3990,300,1197000,2016/2/17,中海油宁波江浙沪皖
742,1,3990,300,3990,300,1197000,2016/2/16,中海油宁波江浙沪皖
741,1,3990,300,3990,300,1197000,2016/2/15,中海油宁波江浙沪皖
740,1,3990,300,3990,300,1197000,2016/2/5,中海油宁波江浙沪皖
738,1,3990,100,3990,100,399000,2016/2/4,中海油宁波江浙沪皖
739,1,3990,300,3990,300,1197000,2016/2/4,中海油宁波江浙沪皖
736,1,3990,100,3990,100,399000,2016/2/3,中海油宁波江浙沪皖
737,1,3990,300,3990,300,1197000,2016/2/3,中海油宁波江浙沪皖
733,1,3990,20,3990,20,79800,2016/2/1,中海油宁波江浙沪皖
